,review,label
137," My absolute FAVORITE movie ever. Anyone with even a little bit of patience and an IQ over room temperature will recognize that this is an absolutely incredible movie. I honestly cannot think of any flaws, even minor ones.",1
138," Puzo, he forged an epic tragedy about America, capitalism, family, greed, treachery and love. He showed us ",1
139," One of the greatest of the best films of all time, a true masterpiece.",1
140," Ryan J, if Godfather is a ""0,"" how would you rate Bio-Dome? I bet you're real proud of yourself giving the highest rated movie on Metacritic a zero rating.",1
141, I first saw this movie when I was 18 a few years ago in 2003 and I loved it. This is a movie that will never get old. Everything in this movie is at its best. From the acting and music to the story it's self. This gangster story is the best of the best and is also one of the all time greatest movies.,1
142, A great set of movies.The new blu-ray version's are worth picking up.,1
143," What a movie, what a cast. I love this flick so much, it blows me away every time I watch it. James Caan at the toll booth is one hell of a scene. Best movie ever made anywhere. It even pips Kubricks 2001, no mean feat.",1
144," I like the film, but I still think it's overrated. In my opinion it's a great gangster movie with excelent actors and a cool story. However I don't think that this is the best movie ever as some parts of it are simply too long. I like it but it doesn't blow my mind.",1
145, It,1
146, I saw this movie when it first came out and it's been my favorite movie of all time. The key to the story line is how the family loves each other even though the business they are in is violent. The story line is the best part. No other movie has come close to having all that this one has to offer.,1
147," Goodness gracious me, it is not the best movie ever made. Sure, it's on the top 10 list, but not the number 1 greatest, at least for me. The Godfather was a brilliant and outstanding setup for Part II, and for that It was good. There really was no big storyline to it though. Part II there were many thing happening. But The Godfather just had Marlon Brando walkin' around saying random things with his, somewhat annoying, but kick ass voice. It was just family problems. Oh no Michael was sent to prison, Johnny was murdered, and Michael took over the family business. In a nutshell, that's all it really was. But it sure was a good movie. A beautiful, amazing setup for Part II. It's worth watching, but you have to be In the mood, and when you are, you'll find the picture breathtaking. Sometime you wonder if they even made it in '72, thinking they did it sometime in the '90s. But the film was very well done.",1
148, By far the best movie of all-time and every other film in the genre tries to live up to the standard of this movie... they all fall short.,1
149, Plague on the houses of those who claims The Godfather is NOT the best movie of all time!,1
150, Greatest movie ever. Al Pacino and Marlon Brando were excellent.,1
151, I am an aspiring Director and my works are all fresh until one day I watched this Film and after that I needed to clearly define my approach to the Films to stop imitating 'The Godfather'. This Film has set huge standards in film making. A very Influential Movie on all dimensions.,1
152," This movie is a classic and the greatest movie of all time in my opinion. Coppola creates not only some of the greatest moments in film history, but also creates characters that have amazing depth only surpassed by literary works. Despite being long, not a single piece of dialogue is wasted. It is a masterpiece of art, not just film. To the negative reviews....just rate it on it's merits, not some feeling it's overrated. As to the Metascore, read their rating system. They weight specific reviews and then normalize. With their system it's gets a 100. This is one of the few films ever made that deserve such a rating.",1
153," Although not my favorite movie of all time, I acknowledge it as being, perhaps, the best movie of all time. The acting is spectacular, Marlon Brando giving an excellent performance and Al Pacino (before he becomes the boss) is outstanding as well. At around 175 minutes, it is a very long movie and at some points does drag on a little unnecessarily, but these moments are very rare and all of this comes together to form probably the best movie of all time.",1
154," I think it is a good learning experience reading user comments for movies. It shows that there will never be a unanimous consensus on greatness. Some will always disagree. However most of those who disliked the movie are clearly very young. If you say a movie like Donnie Brasco or untouchable or Scarface is better you fail to realize that these movies owe there inspiration to the Godfather. Sooo many movie makers were influenced byu the Godfather that if you see the movie too late in your movie watching life maybe you just can't get it. I saw the movie growing up and have watched it many many times and am still mesmerized by its greatness. believe me I was watching it long before it was apparently ""trendy' to like it. Me and my high school buddies would have Godfather movie nights well over 20 years ago and loved them with no preconceived notions other than we loved them. As a teenager I liked Scarface, it was amusing, but even then i knew it is no where near the movie that Godfather is. I guess I am just fascinated by the diversity of human opinions. Rarely will everyone agree when it comes to personal taste. However if you can't see the effort, thought and artistic care put into the Godfather I suppose it is one's loss. Thankfully there are endless movies out there to be enjoyed.",1
155," The greatest movie of ALL time, hands down! those who dislike, know nothing about cinema.",1
156," The greatest movie I have ever seen. Strong realistic character development, complex plot, analytical evaluation of human nature, twists, classical depiction of mafia characteristics with great casting (including one of the greatest performance in world history by Marlon Brando and career making performance by Al Pacino) and directed by one of the greatest visionary director Francis Ford Coppola makes this film not only the greatest gangster movie of all time but also the greatest movie of all time. Reading the comments of other users I have found that some people rated it very poorly (even some gave the movie 0). They think giving the movie 10 rating makes it overrated. But for them I want to say that either they haven't understood the movie or haven't actually watched the movie. Considering public rights it can be said that anyone can give any rating in their accordance but giving this movie 0 rating is a social insult in my opinion. Many people think Scarface and Goodfellas are better than this film. But I strongly believe that Scarface has neither strong character development nor any good story. Yes it has some cheesy lines and some eye-candy violence which makes it a ""notable"" gangster (also a reason is that it is based on a true character) film but definitely not a ""great"" film. And yes Goodfellas is a great film the characters of the film are all villainous in nature. They don't appeal the sympathy of mass. Along with it neither have the classical approach as The Godfather has nor had any complicated story which the viewer will go on thinking long after the movie as The Godfather. So I think rating this movie 10 is just.",1
157, Really good.,1
158," One word for this movie, Unbelievable, deserves the 100.",1
159, Beautifully haunting. perfection on screen.,1
160," The single finest achievement in American film making. Perhaps, Ryan N. should have a nap.",1
161, A very dramatic film. All I have to say is that I loved it! A succesful movie.,1
162," Unlike a certain comment made by one of tv's favorite charecters. The Godfather is a masterpiece!! This is one of those movies that eventhough you own a copy wether it be on VHS or DVD . As soon as you find a tv station showing it during your usual channel surfing, you can't help but to watch to the point where you are even putting up with commercials. You have it on your shelf but yet you dont want to get up to pop in in your player.. when the commercials come up you use that time to go to the bath room instead of reaching for your copy. That is in my opinion the essence of a great film. Great acting. great writing. The film stand out as the best in american cinema. After Citizen kane of course.",1
163," Ultimatest movie ever, if you don't think so your a moron.",1
164," Any ratings of below 8 are ridiculous(i.e little kids giving it a 0/10. Morons). This movie is an instant classic, with a riveting storyline and plenty of action. If you don't like the atmosphere of the movie like many of the reviews I have read here, please go and watch Grease. Or just go away.",1
165," It's disappointing that some kids want to be rebellious and give it a 0, because as the last reviewer said, nothing's perfect, so nothing is so bad its 0. I do not believe this is the best movie I've seen, i enjoyed goodfellas more along with a few others (Saw, Old School), but this is the classic and will always live on. So if you're in a rebellious mood, please do not review, it's a waste of time for you and any person who reads it.",1
166, Truly a dark masterpiece with so many famous scenes and lines it passed directly into screen legend status. Created a genre of movies.,1
167," Not what every critic hypes it up to be, but it's still well done as far as acting and writing. By the way, in response to a random comment by Mike C., ""global warming"" and fox news have nothing to do with movies...and global warming's been proven to be fake by many scientists, they just can't go too public with it or people like you threaten to kill them (not making that up, it's actually happened to a guy).",1
168," I've only ever seen bits of it and its ok but i read a comment from James K who said ""Did not care for it. It insists upon itself"" and had to say is that not from family guy when they are in a panic room like setting and peter says that about the godfather?",1
169," Someone please kill ryan j... You deserve to be stabbed repeatedly in the eyeball with a rusty soldering iron. The godfather is the classic perfect movie, period. It stands with the best movies such as pulp fiction, goodfellas, ect. So ryan, think b4 you give a movie a 0 u stupid retard.",1
170, One of the best films ever made. You dont need to like the genre to acknowledge its one of the best.,1
171," It's a very good movie.It is perfect the acting of Marlon Brando, Robert Duvall, James Caan etc. I love this movie, but I don't now why it's one of the better movies of all time. I recommend it.",1
172," Brilliant film, perfectly juggling the strong racial themes of the italian mafia, with the deep meaningful knowledge they are just men playing a deadly game.",1
173, The best gangland movie ever made.,1
174," A despite of the boring beginning, the plot gains more and more emotion while the story is being told. At the end, you look back, and realize this was one of the best movies ever.",1
175, Possibly the best movie ever made.,1
176, this is a great movie. Most people who do not realize this are simply unable to grasp the complex themes and ideas it conveys. While the are entitled to their own opinions I feel that they should just stop wasting their time bashing a masterpiece and go watch some Micheal Bay movie and call it the s**t.,1
177, One of the best movies ever made and anyone who says other wise was most likely born after 1995.,1
178," First time I have seen it, I wasn't impressed at all, not paying much attention. Years later, although I have just learned english in highschol, I have watched the trilogy online, also looking at the script, then I have read it (every fan should, a lot more in depth) and also all the other novels by Mario Puzo I could find online. It changed my life and I have to continue watching them once in a while to bring the feelings back.",1
179, What the hell is wrong with kids these days! The Godfather is the daddy of all movies. The Godfather is hands down to greatest movie ever seen on a TV anywhere in the world ever. That was misspelled horribly I am sorry. But The Godfather is amazing so up yours kids!,1
180," People who rate this less than a 9 clearly haven't the first idea about filmmaking, and probably think Micheal bay is the worlds greatest director , go watch transformers and for all you who says its shit (the godfather) not everybody can just switch there brain off and watch a movie that has only 1 purpose and that's line already rich studio dickheads pockets with more money, the likes of saw transformers all that eye candy retard shit has nothing to do with the art and craft of filmaking ,nothing to do with an artists vision but instead its just a cash cow ,if you don't like the likes of transformers and that shit than your a slave,art is about an artists vision,an what he or she wants to show you and wants to say,not what they think you wanna c,u idiots probably think prison break and 24 are better than the wire and the sopranos.",1
181," I have to agree that this is the finest piece of cinema ever made. Fantastic acting performances, an enthralling, deep story, and all the atmosphere of a childhood Christmas. In my opinion, anyone who gives this less than a 9 either didn't understand the movie, never saw it or is just being too elitist to recognise greatness. I for one still get chills when the theme music fades in as I load up the DVD yet again. A show-case in how to make a classic. It saddens me that great art such as this is called ""borin lol"". Epitomises the word ""epic"". Nothing, bar its successor comes even moderately close.",1
182," Wow. The best movie I have ever seen. Period. If you have seen this movie you shouldn't be allowed to rate others, because it will influence your rating so much. Watch it.",1
183," Brilliant performances by Al Pacino, Marlon Brando, James Caan, and Robert Duvall. This is one of the greatest films of all time.",1
184, Possibly the best movie Ive ever seen. Excellent!,1
185," THe Godfather is a brilliant piece of work and those who see it as dull and boring have no taste for Drama. If entertainment means bullets flying at every second, than The Gadfather was not the choice for you.",1
186, An incredible piece of work easily one of the best movies ever made if you put this up against modern movies like American gangster or the new star wars series this will wipe the floor with them.,1
187," Bob N is an idiot. This movie is great! And by saying that I don't mean ""great"" as in ""good movie"" I mean ""great"" as in ""a movie revolutisionizing every aspect of the gangster genre"" A lot of people thinks it's too long, (Too much movie to handle) but with a little patience and a mature mind you are sure to find this movie exciting and unlike anything else! Fantastic!",1
188, The critics and the people agree: Best Movie Ever.,1
189," The Godfather shows what goes on in the minds and realities of underworld men. It shows their good side, and it shows their ugly side. Al Pacino plays his character flawlessly. The movie is a masterpiece in drama and respect, and it is my favorite Al Pacino movie.",1
190, The acting was so incredible in this movie it wouldn't matter what the plot or story was.,1
191," First of all, i want to start by saying that i didn't like it the first time i saw it, really. I was confused and even a bit pissed, i was like ""so this is the one of the greatest movie ever?!"", and that's exactly the problem this movie (among others) can have; it's reputaion. I remember i had high anticipation and was very excited and eager when i started wathcing, and that distracted me and totally ruined the experience... Then later, i accidently found it starting on TV. As i didn't like it before i didn't plan to watch, but actually a few minutes later i was INTO IT till it ended (""Don Corleone"" then the door shuts, i LOVE that moment that i have to mention it. That doesn't count as a spoiler, right?), i wanted to say something like whoa! but i was speechless. So what was different this time? well, i was relaxed with a clear mind, no anticipation, no distraction, i was just enjoying a movie, and what a movie it is. I've seen it many times since, and a good way to seperate the ""really great"" movies from the ""just ok"" is how they stand repeated viewings, i've found that many movies i liked lose their appeal or even make me wonder ""i liked that BS?!"", but the truly great movies get better, and The Godfather is one of these. So, for all the those who are confused about it or don't know why it's praised, i understand where you're coming froml, you may want to be a little more open minded and see it again. Or maybe wait till you get a little older, watch more movies and know more about filmmaking if you're too young (i was 16 when i first saw it, i'm now 20 and i view movies very differntly now). Now, there's no point in talking about the movie itself, you can find thousands of reviews all over the web and i won't add anything new when i say how perfect it is. I just wanted to tell my experience maybe someone find it useful. By the way, about the whole ""best/greatest film ever"", i don't think there's such one, but giving it a 0 without giving valid reasons or arguments is just a sign of immature behavior. Another thing, i'm not surprised with people who say Scarface is superior, i know how many hardcore gangstas, wiggers, badasses and 'tough' teens surf the net. Scarface is entertaining and i like it, but it has too many flaws form a very simple story to thin characters to over the top botched action scenes. It is probably remembered for the memorable lines. Tony Montana is a VERY FLAT character compared to Michael Corleone, and Scarface lacks the depth and complexity of The Godfather, maybe that is the point.",1
192," This is truly the greatest movie ever made, a hallmark in American Cinema. Al Pacino's class is unsurpassable. He is the greatest anti-hero actor i have ever seen.",1
193," I love this movie. I don't think it is too long. I think it has subtle layers to define the whole story. If this isn't the best movie ever, it is in a short list at the top.",1
194," There will be never a mob movies so well made. This show us how the Mafia is organized with an amazing attention to detail. They really turned it into something that is human. It is not like other mob movies, from the latest years, that is just a bunch of killing scenes without any sense. And Marlon Brando acting is the best I ever had the opportunity to see. He is a man that is cold when needed but that show his emotions when talking about family. He shows us that even a mobster isn't much different from the common people. I think that, above everything, this movie is about family, although being an mob family.",1
195,this is a great film . its basically the story of the old generation of the mob being taking over by the new younger generation. great performances are done by all . the story telling is pretty well done all be it there are some slow downs where things seem they drag on abit to long and gets alittle dull. for the most part though its a entertaining story that will be wached for years to come .,1
196,"The Godfather is, what I think, a vastly overrated movie. However it does have its strength, and upon a second viewing I was able to enjoy it. But it's its sequel that's the true masterpiece.",1
197,"The Godfather is the first in a trilogy of gangster movies. This movie practically made gangster movies popular. The Godfather is a great, artistic, famous gangster movie.",1
198,Oh! I was there was a rating scale of more than 10 on Metacritic!The Godfather/Il Padrino...Best Movie Ever Made...No wonder it's on top!101 from my side if I was to score like a  critic instead a user!!!!!,1
199,"The best movie ever! Perfect everything perfect charachters, story, and score! Its amazing and fun to watch! The charachter developmnt is great and so is everything else!!! The best movie ever!!",1
200,"The script by Coppola and the novel's author, Mario Puzo, opens at the wedding of the Godfather's daughter. This richly textured montage immediately sets the tone for the entire story. The Corleone family represents the ideal American family -- loyal and loving. All families have flaws, and theirs has to do with the family business. Everyone in the family, except the young college kid and war hero Michael (Al Pacino), is involved in the family's illegal business. Murder being the price of entry in their trade, the Corleone clan has long since been desensitized to violence by the requirements of their jobs. Only Michael appears untouched by the evil around him. Michael tells a frightening family story to his future wife, Kay Adams (Diane Keaton), but distances himself from it. ""That's my family, Kay,"" he assures her. ""It's not me."" Anna Hill Johnstone's costumes for Michael almost always include preppie ties to reinforce his putative innocence.",1
201,The Godfather turned out to be my favorite movie of all time. Before this movie I didn't like long 2:30 plus movies but after I watched it I had a whole new view of films. This is a near perfect movie for real.,1
202,"I think anyone that says anything bad about The Godfather is saying it for the sake of being different from everyone else. It's a great movie, it has a great storyline and it's characters are universally regarded as some of the best in cinematic history. The actors in it, especially Pacino and Brando, are amazing in their roles as Michael and Vito but they're not the only stars of the show as Cazale and Caan shine as Fredo and Sonny.",1
203,There is a reason why its considered one of the greatest films of all time. The Godfather is as near perfect as perfect can be and its great from start to finish.,1
204,"A piece of cinema that will live on until the world is burnt up by the sun, if it will be for the fantastic story, rich characters, great performances, gritty mafia realism or just the fact that it is a catchphrase goldmine. One thing is sure, this will live on in history as one of the best cinema pieces ever.",1
205,"Great movie, go watch it. I'm tired of the bickering classics like this get today that apparently don't ""stand the test of time"". what is this test of time? is it color, better sound quality, special effects? Hopefully people  will realize one day that these things add to a movie. A beautiful story like this is still great today and unlike special effect junkie movies such as G.I Joe, Transformers, ext... this movie will still be great in another 30 years from now.",1
206,The most underated movie ever. It deserves well beyond 100 out of 100. All of the people that gave it bellow 80 are either mentally disabled or can't tell the difference between a good and bad movie.,1
207,"Some people wonder why this film is considered a classic. If you seriously can't get that from the moment Nino Rota's unbelievable main theme starts playing and from one look at Marlon Brandon's face half obscured by shadow then you obviously never will understand what ""classic"" really means.",1
208,"Wonderful film, wonderful direction, marvelous cast, record-breaking performance from Marlon Brando, Al Pacino and Robert Duvall. Great Direction of Francis Ford Coppola, loved the opening scene, and the five-heads-of-mafia-families' round-table meeting.",1
209,"phenomenal. obviously one of the best movies ever made. great acting, great music, great screenplay, great directing. i cant express my excitement with just words",1
210,"This is probably the greatest movie of all time,  it involves the pillars of storytelling.  Love, Family, Conspiracy,Triumph!!!  All of these elements are weaved flawlessly through the telling of the Corleone Family.  There is no better movie out there that can compare because most NOT all cannot combine these elements because the story is to shallow.  This movie is why I love to watch movies of all genres, it is the measuring stick to all films.",1
211,"In my opinion the best movie of all times. Everyone who wants to learn cinema should watch it at least once a year (so I try). Some films are ""must seen"" but this one is THE must seen.To MikeC. well, I am sure global warming is fake, but still give it a 10... and never watch Fox News.... anyways it is true that if someone votes this film with 0... well maybe he shouldn't be considered human....",1
212,"This movie takes more than 1 viewings to really love it. When I first watched it I felt for the characters, but by the end I was like ""That's it? Where's the big payoff?"" Then I watched it 2 more times and found the genius of this movie. This is a required viewing for anyone.",1
213,I will list every way in which The Godfather is not perfect: the lighting in the car that takes Michael to the big meeting with Sollozzo is a slightly too red and artificial looking.  The movie is perfect in every other way.,1
214,"its certainly the greatest movie of all time. the character building,showing aspects of human nature, an emotionally satisfying story as well as providing entertainment for a 3 hour movie is phenomenal. It showcases the brilliance of Francis Ford Coppola in his early years of film making which sets the mood for the entirety of the film.",1
215,Between the people saying this movie sucked and the ones saying it was amazing I must inform you all this movie was both good and great. It was good in how amusing it was and how it made you feel watching it. It was great in how it changed films forever and how it was amazingly groundbreaking. The Godfather is widely regarded as the greatest movie of all time... but it IS not however regarded as the best movie.,1
216,"Boring? Really? I'm twelve and I watched the whole thing in one sitting, not to mention it's my favorite movie. So, seriously, go watch some of Al Pacino's latest films if you don't like this. You'll probably love ""Jack and Jill"".",1
217,"Qu'il est bon de voir et revoir ce chef-d'oeuvre qu'est incontestablement Le Parrain! Ce film qui surpasse tout long-mÃ©trage racontant des histoires mafieuses (Scarface, Donnie Brasco, Les Affranchis...) qui ont Ã©tÃ© rÃ©alisÃ©s jusqu'Ã  ce jour. Il est sÃ»r que le rythme de ce Parrain est plutÃ´t lent (sans compter sa durÃ©e de 2h58), mais c'est justement cela qui fait son charme : pendant 3h, on se prÃ©occupe bien plus du destin d'une famille de la mafia plutÃ´t que de ses agissements violents et inÃ©gaux. Ainsi, les protagonistes sont travaillÃ©s, Ã©crits et interprÃ©tÃ©s Ã  la perfection! Mais Le Parrain peut Ã©galement compter sur sa bande son et sa mise en scÃ¨ne (jeux de lumiÃ¨re, photographie, dÃ©cors, costumes, maquillages...) qui le rendent authentique et envoÃ»tant de bout en bout. Un vÃ©ritable pilier du cinÃ©ma!",1
218,"this is a brilliant classic mob movie, that everyone should have definitely watched before they die. most people will love this movie. a well deserved 10 out of 10.",1
219,"The greatest gane if all time nothing can compare to this movies greatness. Creating the perfect anti-hero, The Godfather is a movie like no other.",1
220,What a movie! Francis Ford Coppola's epic thriller â,1
221,"""The Godfather"" is one of the few cinema classics that deserves every bit of the word it's always labeled with, masterpiece. One of the greatest films ever made, only to be surpassed later by its sequel.",1
222,"Pacino?, Brando?, Duvall? What else can you ask for. An absolute classic, arguably the best film to hit the screen in the last few decades.. if i had a list of 100 best films it would be 2nd. just behind The Godfather II which i would say is just slightly better with De Niro's portrayal as the young Vito Corleone.",1
223,A terrific movie showing the life of olden time mobsters and what they encountered. But I warn you don't watch it if you are under the age of 10. A great film i love it I really think it might be the best movie I've ever seen and I think every human being (above the age of 10) should watch it.,1
224,"To simply put it, The Godfather is an film that is honed to prefection. It is so good that I no longer have words to describe how amazing the film is. Pure greatness. The Godfather gets just about everything right in this compelling masterpiece that will be forever remembered and emulated, the godfather of modern films. I can see why this film is so big, so revolutionary, so influential. No other film stands a chance against this monster of a film. The acting is top-notch and the plot, the plot is amazing with a crime-epic tale that will always be remembered, immortalized forever. Al Pacino and Marlon Brando give stellar performances in their greatest movie ever. The amount of emotion in The Godfather is amazing too as the you clearly feel each character's emotion and are drawn into it. The moments staying forever in your mind because it is so amazing. The Godfather reinvents the way I look at movies, my view of them has changed forever as I see how masterful this film is. It crushes every other film, no other film will ever come close to knocking The Godfather off its pedestal of greatness. Flaws, this sounds mundane but I cannot say it any other way, there are like ZERO flaws in the film. I scrutinized but could not find any at all. The good aspects deeply mask the film's bad aspects so a perfect movie has been created in a sense, that is amazing. I have not given a movie a perfect 10 out of 10, I have not seen a movie worthy of the all-time high but that changes with The Godfather and it is well deserved. Overall, The Godfather is a flat-out amazing film that will always be beast and smoke every other movie out there, this film will be a film that everyone will mention when asked ""what do you think are the greatest movies of all time?"". The Godfather is pure perfection of films honed to the highest aspects. This is not a great movie, this is a revolutionary film, I love it. Breakdown for ""The Godfather"": Presentation: 10, Plot: 10, Acting: 10, Script: 10, Lasting Appeal: 10, Verdict: 10 out of 10, ""Masterpiece"", the best movie I have ever seen.",1
225,"The Godfather is one of the greatest films of all time, no doubt. It is fueled by one of the greatest acting casts of all time, including Marlon Brando, Al Pacino, James Caan, and Robert Duvall. If you don't like it because of it's violence, please be selfless and don't rate it. The Godfather is a story about the mafia and it's corruption on society.",1
226,"This movie is easily one of the greatest ,if not the greatest, movies of all time. From start to finish, The Godfather is as perfect as perfect can get.",1
227,"Listen up naysayers. Yeah. It does deserve a perfect score. Family. This film gives new definition to the word. The love that the Corleones have for each other in this film is so strong, yet it is also complicated. With a family business that is built upon a foundation of violence, the Corleones are destined for tragedy. Starring Marlon Brando as the Don, and Al Pacino as his son, Michael, this film is the unquestionable magnum opus of Francis Ford Coppola. This is the premier mafia motion picture.",1
228,"Whenever I asked if this was a good film or not, I either heard it was extremely good or ""I haven't seen it but yeah, it's good'. And when I finally found the time to sit through it, I couldn't believe what I had been missing. This is the greatest crime film I've have ever seen. Everything from the directing and acting to the soundtrack and, even thought its over two hours, the pacing.",1
229,"This movie is fantastic, but it is old. I say that because I mean to say that it is of a style that's not so popular any more in Hollywood movies, where tone and feel take priority over raw action. So if you need action on a drip feed to avoid falling asleep then this movie isn't for your situation. It's a methodical story, over a long time period, and even is a little fuzzy on how much time is passing at a few points. I don't think it takes away from the arc of the film. I do understand if a person isn't always ready to watch a slower film though, so my advice if you can't stand the opening section is to turn it off and try watching it another time. This is a quality film, but the modern audience has been trained away from this style quite a bit, so wait for the moment to strike you instead of forcing it.",1
230,it gave me wood...................,1
231,The Godfather is the reason that we watch movies to this vey day. It really defined a film as not just entertainment but an art form. One that is to be respected and admired and everything about this film is incredible. Especially Brando's performance as Vito Corleone. Pure art.,1
232,"no one is arguing this is a bad movie you would have to be an idiot to argue that but one can defiantly argue it is an overrated movie. A wonderful movie probably in the top 20 movies of all time but to be honest i liked part II better even thought it was longer it was more interesting. there are many scenes in this movie that it wcould have done without and the whole love interest in Sicily  was just unnecessary, uninteresting,and unrealistic.",1
233,"This movie surprise me on its level of greatness, i'm 17 years old and I never did watch any classics movies before but when I watch Godfather, I was like ""what an epic movie this is"", its surprisingly awesome movie for 1972 and even better than most movies release today in the 21st century. Godfather is like the God of gangsters movie.",1
234,"This film is a masterpiece. Has great plot, fabulous actors and magnificent story. I liked it a lot. The film on the restaurant is really good. I liked it in general but i think it's over-rated too. Though it's a good film and a must-see",1
235,"The Godfather is a very good movie. If there were not many dialogues in this film I would have rated it with 9. It's not for 10 I think. And, it's 3 hours. You can see that it's getting boring in some parts of the film. The best movie of the trilogy was the second.",1
236,"This is the greatest movie ever made.  Marlon Brando gives the performance of a lifetime, again.  Each supporting actor gives a stellar performance.  It is superbly paced, and the running time doesn't fell long at all.  If you have not seen this movie, go now and watch it.",1
237,"Realmente una maravilla a todo nivel, más que una adaptación de una novela, es una creación cinematográfica en sí misma, dada la participación de Mario Puzo. Merecida toda la gloria que tiene. La música se lleva buena parte del mérito, dada la mística y magia que le aporta.",1
238,"The movie doesn't start out great, mainly just character introductions telling us about what type of people they are and their relations with the mafia. After that though the plot kicks in, and it really gets going, the violence is menacing, the story is engaging, and Al Pacino's character development is wonderful. Basically if you're willing to get passed the first thirty minutes or so, it's a great watch.",1
239,"(100/100)Best Crime/Mafia movie there is. Best movie there is even. The Godfather will be remembered as the movie you need to watch if you want to be a director, cinematographer or scriptwriter. This movie is something truly amazing.",1
241,"A Masterpiece film with Great actor marlon brando acting and al pacino , i see this film just like real life with no camera",1
242,"Just needto start the movie, and then you will be gone with cartels. Just start the movi. ",1
243," One of the best of the 1970's after Taxi Driver, Mean Streets, McCabe & Mrs. Miller.",1
244," This is literally the perfect film, there is no other way someone logical can put it.",1
245,"This is the definition of a masterpiece in cinema. If ill concieved by any one person then that person is actually ill to the point of ""dead man walking"". The best actor of all time (Marlo Brando), gives the best performance in movie history here as Don Corleone. Stick Marlon Brando, and Al Pacino to a project of such magnitude together and you have yourself a film! PERFECTION!!",1
246,"The movie started off with Marlyn listening calmly to the person explaining him every excruciating detail of the tragedy his life had to suffer, the scene won the place in ma mind with that very cool and calm scene with no other movie starting off that way it had a special beginning, next came  Al Pacino the way he explained how he would end both the commissioner and the drug lord to James Caan was thrilling than ever! However the best part of the movie was wen Pacino shoots them and calmly walks out out the restaurant. The detailing of the part, the scene, the role was LEGENDARY!!!!! Marlyn played his role to his best and it was no less than STEAK SAUCE!!! None the less Diane Keaton was heartbreakingly awesome with her role in the movie no one else could have done that better. Over all the movie was awesome with a full rating of 9.0 znd a MUST WATCH tag. Im looking forward to be a movie critic hope you all would help me :)thank you.",1
247,"I must say, this is one of the best films of all time. There is nothing wrong with it. The plot is fantastic, the characters are very flowing. Al Pacino's performance is outstanding, there's nothing I can say to him. One of the best masterpieces of Francis Ford Coppola.....",1
248,There arenâ,1
249,"I dare Hollywood not to remake one of the most important movies that still can be talked for a generation. The Godfather, the Citizen Kane of Gangster movies, and of course, the J.R. Ewing of American cinema.",1
250,"This has to be amongst the best films ever made, sublime in every way. Magnificent.",1
251,"Films like The Godfather are the reason i have a lifelong passion and love for film. A combination of writing, acting, cinematography and a thoroughly engrossing plot have undoubtedly created one of the greatest pieces of cinema, point blank. A mixture of drama, thrill, crime and even comic value have been masterfully scripted into a film so full of suspense and charm that it undeniably crosses the mind of ever film fanatic or casual movie lover out there.Each and every scene of the film is carefully filmed to create a whole different world for the viewer to get involved in, these scenes are intense, personal, but most importantly, completely focused on who is onscreen, each character has their moment, and they each make their mark on this legendary film. Perhaps the man who left the biggest mark was Marlon Brando, who plays the titular character, an underworld crime family boss who we are introduced to as an over the shoulder view, he scratches his face with the back of his fingers, he rolls his eyes, strokes his cat and talks in a muffled tone, all through the brilliance of Brando, who used cotton wool to perfect the speech, and rolled with a cat running on set, something not scripted, but perfect for the character Brando created, the everlasting memory of Vito Corleone, a man that when he opens his mouth, a respectable silence falls upon the film, acting at its best. We are at his daughters wedding as the film opens, from this there is a message set for the film, family,  a man who doesn't spend time wit his family can never be a man"" says Vito, one of the many quotes which made the film so memorable, but it also shows the true heart of the film, each of the sons this man has fathered look out for each other and all take part in the family 'business'.This business is told as a memorable reflection from Michael, played in perfectly calm but conflicted fashion by Al Pacino, who is the family member not quite sure what he wants, not part of the business, but suited for it. We are immediately thrust into the struggles of each crime family as they attempt to get stakes in a new market, something which Vito refuses to be a part of, put also something that almost costs him his life. With this, the eldest and hot-headed son steps forward, Sonny (James Caan) who ignores the wishes of the consigliere Tom (Robert Duvall) and seeks revenge on those who wronged his family.In the midst of all this there is a warming tone of a film, with some truly touching performances and some unforgettable turns as gangsters in 1940s New York. James Caan is well casted as the good-naturedbut short-tempered Sonny, who wants power, but also seems to want whats best for most of his family. But its Al Pacino and Marlon Brando who excel the film to remarkable achievements, Brando creates a character that simply couldn't be replicated or remade, and Pacino plays a conflicted but right-minded youngest brother, he gets what he wants and Pacino shows excellence in his eyes and confident speaking.A true journey of emotion, heartache, acceptance and love, the film explores all areas of what it means to be true to oneself, but also to forgive and forget, this is a truly remarkable feat and a masterful film that has given us some of the most memorable characters we have ever known, but also set a standard in the film industry as a force to be reckoned with, even as the years since its release tick on.",1
